id,route_name,start_id,finish_id,bus_stops
166,44,8220DB007571,8350DB004095,"['8220DB007571', '8220DB000207', '8220DB000208', '8220DB000209', '8220DB000210', '8220DB000211', '8220DB000212', '8220DB000213', '8220DB000214', '8220DB004432', '8220DB000119', '8220DB000044', '8220DB007603', '8220DB000045', '8220DB000046', '8220DB000047', '8220DB000048', '8220DB000049', '8220DB000051', '8220DB000052', '8220DB000265', '8220DB000271', '8220DB000340', '8220DB000350', '8220DB002809', '8220DB002810', '8220DB002811', '8220DB001013', '8220DB001015', '8220DB002812', '8220DB002813', '8220DB002814', '8220DB000852', '8220DB000853', '8220DB000854', '8220DB000855', '8220DB002815', '8220DB002816', '8220DB002817', '8250DB002818', '8250DB002819', '8250DB002820', '8250DB002822', '8250DB002823', '8250DB005032', '8250DB002824', '8250DB002825', '8250DB007716', '8250DB007717', '8250DB002829', '8250DB002830', '8250DB002831', '8250DB002832', '8250DB002833', '8250DB007375', '8250DB003466', '8250DB003467', '8250DB003469', '8250DB003470', '8250DB003471', '8250DB003472', '8250DB003473', '8250DB003474', '8250DB003475', '8250DB003476', '8250DB003477', '8250DB003478', '8250DB003280', '8250DB003282', '8250DB003479', '8250DB004086', '8250DB004087', '8250DB004088', '8350DB004089', '8350DB004090', '8350DB004091', '8350DB006097', '8350DB004093', '8350DB004094', '8350DB004095']"
167,44,8350DB007823,8220DB001643,"['8350DB007823', '8350DB007824', '8350DB004114', '8350DB004115', '8350DB004116', '8350DB004117', '8350DB004118', '8350DB004119', '8350DB004120', '8250DB004121', '8250DB004122', '8250DB004123', '8250DB003283', '8250DB003284', '8250DB003310', '8250DB003481', '8250DB003482', '8250DB003483', '8250DB003484', '8250DB003485', '8250DB003486', '8250DB003487', '8250DB003488', '8250DB003489', '8250DB003492', '8250DB002835', '8250DB007176', '8250DB002836', '8250DB002837', '8250DB002838', '8250DB002839', '8250DB002840', '8250DB002841', '8250DB002865', '8250DB002866', '8250DB002892', '8250DB002893', '8250DB002894', '8250DB002895', '8250DB002896', '8250DB002897', '8220DB002898', '8220DB003562', '8220DB002899', '8220DB000884', '8220DB000885', '8220DB000886', '8220DB000887', '8220DB002900', '8220DB002901', '8220DB002902', '8220DB002903', '8220DB001074', '8220DB006074', '8220DB000793', '8220DB000495', '8220DB000400', '8220DB000319', '8220DB000278', '8220DB000010', '8220DB000012', '8220DB000014', '8220DB000015', '8220DB000017', '8220DB000018', '8220DB000019', '8220DB000021', '8220DB007602', '8220DB000085', '8220DB000203', '8220DB000204', '8220DB000205', '8220DB000206', '8220DB000207', '8220DB000208', '8220DB000209', '8220DB000210', '8220DB001643']"
168,44B,8250DB006041,8250DB003512,"['8250DB006041', '8250DB007716', '8250DB007717', '8250DB002829', '8250DB002830', '8250DB002831', '8250DB002832', '8250DB002833', '8250DB006006', '8250DB003493', '8250DB003494', '8250DB003495', '8250DB003496', '8250DB003497', '8250DB003498', '8250DB003499', '8250DB003500', '8250DB003501', '8250DB003502', '8250DB003503', '8250DB003504', '8250DB003505', '8250DB003506', '8250DB003507', '8250DB003508', '8250DB003510', '8250DB003512']"
169,44B,8250DB003514,8250DB002866,"['8250DB003514', '8250DB003515', '8250DB003516', '8250DB003517', '8250DB003518', '8250DB003519', '8250DB003521', '8250DB003523', '8250DB003524', '8250DB003525', '8250DB003527', '8250DB003528', '8250DB003529', '8250DB003532', '8250DB003533', '8250DB003491', '8250DB006007', '8250DB002836', '8250DB002837', '8250DB002838', '8250DB002839', '8250DB002840', '8250DB002841', '8250DB002865', '8250DB002866']"
170,46A,8250DB002039,8220DB007513,"['8250DB002039', '8250DB002040', '8250DB002041', '8250DB002042', '8250DB002043', '8250DB002044', '8250DB002045', '8250DB002046', '8250DB004568', '8250DB004569', '8250DB004570', '8250DB002056', '8250DB002057', '8250DB002058', '8250DB002059', '8250DB002060', '8250DB002061', '8250DB002062', '8250DB002063', '8250DB002064', '8250DB002065', '8250DB004727', '8250DB004728', '8250DB000461', '8250DB002068', '8250DB002069', '8250DB002070', '8250DB002084', '8250DB000768', '8220DB000769', '8220DB000770', '8220DB000771', '8220DB000772', '8220DB000773', '8220DB000774', '8220DB000775', '8220DB000776', '8220DB000777', '8220DB000906', '8220DB000907', '8220DB000908', '8220DB000909', '8220DB000786', '8220DB000792', '8220DB000320', '8220DB000278', '8220DB000002', '8220DB000192', '8220DB000795', '8220DB000796', '8220DB000797', '8220DB000798', '8220DB000799', '8220DB000800', '8220DB000801', '8220DB000802', '8220DB000803', '8220DB000804', '8220DB007877', '8220DB007513']"
171,46A,8220DB000807,8250DB002036,"['8220DB000807', '8220DB000808', '8220DB000809', '8220DB000810', '8220DB000811', '8220DB000812', '8220DB000813', '8220DB000814', '8220DB000081', '8220DB000817', '8220DB000818', '8220DB000819', '8220DB000264', '8220DB006059', '8220DB000334', '8220DB000406', '8220DB000747', '8220DB000842', '8220DB000845', '8220DB000846', '8220DB000847', '8220DB000848', '8220DB002795', '8220DB000756', '8220DB000757', '8220DB000758', '8220DB000759', '8220DB000760', '8220DB000761', '8220DB000762', '8220DB000763', '8250DB002007', '8250DB002008', '8250DB002009', '8250DB002010', '8250DB000435', '8250DB007353', '8250DB004571', '8250DB002013', '8250DB002014', '8250DB004636', '8250DB002016', '8250DB002015', '8250DB002017', '8250DB002018', '8250DB002019', '8250DB002020', '8250DB002021', '8250DB002022', '8250DB004565', '8250DB004566', '8250DB004567', '8250DB002031', '8250DB002032', '8250DB002033', '8250DB002034', '8250DB002035', '8250DB002036']"
172,46E,8250DB003085,8220DB007555,"['8250DB003085', '8250DB003034', '8250DB003114', '8250DB004353', '8250DB004355', '8250DB004354', '8250DB003196', '8250DB003345', '8250DB004727', '8250DB004728', '8250DB000461', '8250DB002068', '8250DB002069', '8250DB002070', '8250DB002084', '8250DB000768', '8220DB000769', '8220DB000770', '8220DB000771', '8220DB000772', '8220DB000773', '8220DB000774', '8220DB000775', '8220DB000776', '8220DB000777', '8220DB000906', '8220DB000907', '8220DB000908', '8220DB000909', '8220DB000786', '8220DB000792', '8220DB000320', '8220DB000278', '8220DB000002', '8220DB004726', '8220DB007555']"
173,47,8250DB005013,8220DB000400,"['8250DB005013', '8250DB005014', '8250DB007291', '8250DB003485', '8250DB003486', '8250DB003487', '8250DB007415', '8250DB007416', '8250DB007325', '8250DB004984', '8250DB000448', '8250DB003181', '8250DB000451', '8250DB000447', '8250DB005045', '8250DB004460', '8250DB000453', '8250DB004477', '8250DB003321', '8250DB002066', '8250DB002067', '8250DB004728', '8250DB000437', '8250DB000459', '8250DB002080', '8250DB002081', '8250DB002082', '8250DB002083', '8250DB002084', '8250DB000768', '8220DB002085', '8220DB002086', '8220DB004455', '8220DB000381', '8220DB007740', '8220DB007741', '8220DB000387', '8220DB000388', '8220DB000389', '8220DB000393', '8220DB000371', '8220DB000391', '8220DB000392', '8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB000400']"
174,47,8220DB007564,8250DB007290,"['8220DB007564', '8220DB000340', '8220DB000350', '8220DB000351', '8220DB000352', '8220DB000353', '8220DB000354', '8220DB000355', '8220DB000356', '8220DB000357', '8220DB000390', '8220DB000372', '8220DB000373', '8220DB000374', '8220DB007738', '8220DB007739', '8220DB002087', '8220DB007053', '8220DB002088', '8220DB002089', '8220DB000763', '8250DB002007', '8250DB002008', '8250DB002071', '8250DB002072', '8250DB002073', '8250DB002074', '8250DB002075', '8250DB002076', '8250DB000460', '8250DB002011', '8250DB002012', '8250DB003322', '8250DB003563', '8250DB000444', '8250DB000445', '8250DB004779', '8250DB007057', '8250DB005142', '8250DB007567', '8250DB007326', '8250DB007418', '8250DB007417', '8250DB003471', '8250DB003472', '8250DB003473', '8250DB005015', '8250DB007290']"
175,49,8230DB002353,8220DB005192,"['8230DB002353', '8230DB002357', '8230DB002359', '8230DB007122', '8230DB007121', '8230DB007183', '8230DB004880', '8230DB002539', '8230DB002540', '8230DB002542', '8230DB003004', '8230DB004756', '8230DB003005', '8230DB004757', '8230DB004758', '8230DB006343', '8230DB004759', '8230DB004760', '8230DB002547', '8230DB002548', '8230DB000946', '8230DB001155', '8230DB001157', '8230DB001158', '8220DB001159', '8220DB001160', '8220DB001161', '8220DB001162', '8220DB001163', '8220DB001337', '8220DB001338', '8220DB001339', '8220DB001340', '8220DB001341', '8220DB001342', '8220DB001343', '8220DB001344', '8220DB001345', '8220DB001347', '8220DB002634', '8220DB002635', '8220DB002636', '8220DB005097', '8220DB002383', '8220DB002002', '8220DB001358', '8220DB005192']"
176,49,8230DB004342,8220DB005192,"['8230DB004342', '8230DB004348', '8230DB007122', '8230DB007121', '8230DB007183', '8230DB004880', '8230DB002539', '8230DB002540', '8230DB002542', '8230DB003004', '8230DB004756', '8230DB003005', '8230DB004757', '8230DB004758', '8230DB006343', '8230DB004759', '8230DB004760', '8230DB002547', '8230DB002548', '8230DB000946', '8230DB001155', '8230DB001157', '8230DB001158', '8220DB001159', '8220DB001160', '8220DB001161', '8220DB001162', '8220DB001163', '8220DB001337', '8220DB001338', '8220DB001339', '8220DB001340', '8220DB001341', '8220DB001342', '8220DB001343', '8220DB001344', '8220DB001345', '8220DB001347', '8220DB002634', '8220DB002635', '8220DB002636', '8220DB005097', '8220DB002383', '8220DB002002', '8220DB001358', '8220DB005192']"
177,51D,8220DB007392,8230DB001965,"['8220DB007392', '8220DB001443', '8220DB001444', '8220DB001445', '8220DB004407', '8220DB002637', '8220DB002638', '8220DB002721', '8220DB007012', '8230DB002201', '8230DB004401', '8230DB002213', '8230DB004688', '8230DB004689', '8230DB004410', '8230DB002678', '8230DB002679', '8230DB002680', '8230DB004677', '8230DB002136', '8230DB002137', '8230DB007201', '8230DB002138', '8230DB002139', '8230DB002140', '8230DB002141', '8230DB002142', '8230DB002143', '8230DB002145', '8230DB004670', '8230DB003420', '8230DB003421', '8230DB003422', '8230DB004671', '8230DB004672', '8230DB003465', '8230DB004673', '8230DB002172', '8230DB004409', '8230DB004550', '8230DB004551', '8230DB001965']"
178,51D,8230DB004664,8220DB000754,"['8230DB004664', '8230DB002160', '8230DB004665', '8230DB004666', '8230DB004667', '8230DB004668', '8230DB003376', '8230DB003377', '8230DB003378', '8230DB003379', '8230DB004669', '8230DB002146', '8230DB002147', '8230DB002148', '8230DB002149', '8230DB002150', '8230DB002151', '8230DB002152', '8230DB002153', '8230DB002154', '8230DB006245', '8230DB006013', '8230DB006247', '8230DB002681', '8230DB004691', '8230DB004796', '8230DB004690', '8230DB004411', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007453', '8220DB001478', '8220DB001479', '8220DB000315', '8220DB004495', '8220DB002809', '8220DB002810', '8220DB002811', '8220DB000749', '8220DB000750', '8220DB000751', '8220DB000752', '8220DB000753', '8220DB000754']"
179,52,8220DB000395,8260DB007819,"['8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB007859', '8220DB007732', '8220DB007392', '8220DB000312', '8220DB007857', '8220DB007855', '8220DB004407', '8220DB002637', '8220DB002721', '8220DB007012', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002213', '8230DB002214', '8230DB002215', '8230DB002216', '8230DB004599', '8230DB007184', '8230DB007050', '8230DB007185', '8230DB007186', '8230DB007187', '8260DB003954', '8260DB003955', '8260DB003956', '8260DB003957', '8260DB003958', '8260DB003959', '8260DB003960', '8260DB006156', '8260DB006165', '8260DB006157', '8260DB006158', '8260DB007314', '8260DB007819']"
180,52,8260DB007822,8220DB000353,"['8260DB007822', '8260DB003986', '8260DB007313', '8260DB006164', '8260DB007712', '8260DB006159', '8260DB006160', '8260DB006161', '8260DB003991', '8260DB07758', '8260DB003998', '8260DB003999', '8260DB004000', '8230DB004001', '8230DB007193', '8230DB007049', '8230DB002236', '8230DB005056', '8230DB002239', '8230DB002241', '8230DB002242', '8220DB007435', '8220DB002722', '8220DB004413', '8220DB001476', '8220DB007854', '8220DB007856', '8220DB007883', '8220DB000315', '8220DB000340', '8220DB007861', '8220DB000351', '8220DB000352', '8220DB000353']"
181,53,8220DB004380,8220DB007601,"['8220DB004380', '8220DB001172', '8220DB007671', '8220DB000513', '8220DB004513', '8220DB000286', '8220DB000271', '8220DB000496', '8220DB000497', '8220DB000515', '8220DB000516', '8220DB004384', '8220DB000518', '8220DB002255', '8220DB002256', '8220DB002717', '8220DB002257', '8220DB002258', '8220DB002259', '8220DB002260', '8220DB002261', '8220DB004469', '8220DB002262', '8220DB002264', '8220DB007336', '8220DB007601']"
182,53,8220DB004380,8220DB007601,"['8220DB004380', '8220DB000496', '8220DB000497', '8220DB000515', '8220DB000516', '8220DB004384', '8220DB000518', '8220DB002255', '8220DB002256', '8220DB002717', '8220DB002257', '8220DB002258', '8220DB002259', '8220DB002260', '8220DB002261', '8220DB004469', '8220DB002262', '8220DB002264', '8220DB007336', '8220DB007601']"
183,54A,8220DB000342,8230DB005023,"['8220DB000342', '8220DB001279', '8220DB001934', '8220DB002385', '8220DB002386', '8220DB002387', '8220DB002388', '8220DB001290', '8220DB001291', '8220DB002389', '8220DB002390', '8220DB002391', '8220DB002392', '8220DB002393', '8220DB002394', '8220DB002395', '8220DB002396', '8220DB002397', '8220DB002398', '8230DB002399', '8230DB002400', '8230DB002401', '8230DB002402', '8230DB002403', '8230DB001096', '8230DB001097', '8230DB001099', '8230DB006132', '8230DB002551', '8230DB002553', '8230DB002554', '8230DB002555', '8230DB002556', '8230DB002557', '8230DB004436', '8230DB005008', '8230DB004640', '8230DB007214', '8230DB004347', '8230DB002349', '8230DB002351', '8230DB002558', '8230DB006170', '8230DB005023']"
184,54A,8230DB005161,8220DB001358,"['8230DB005161', '8230DB005162', '8230DB002571', '8230DB002359', '8230DB002360', '8230DB004348', '8230DB004646', '8230DB004647', '8230DB004435', '8230DB002594', '8230DB002595', '8230DB002596', '8230DB002597', '8230DB002599', '8230DB004577', '8230DB004578', '8230DB001100', '8230DB000100', '8230DB001111', '8230DB002404', '8230DB002405', '8230DB002406', '8230DB002408', '8220DB002409', '8220DB002410', '8220DB002411', '8220DB002412', '8220DB002438', '8220DB002439', '8220DB002440', '8220DB002441', '8220DB002442', '8220DB002443', '8220DB002444', '8220DB001344', '8220DB001345', '8220DB001347', '8220DB002634', '8220DB002635', '8220DB002636', '8220DB002383', '8220DB002003', '8220DB001358']"
185,56A,8230DB004344,8220DB000353,"['8230DB004344', '8230DB002349', '8230DB002351', '8230DB002621', '8230DB002622', '8230DB002750', '8230DB002751', '8230DB002752', '8230DB007509', '8230DB002754', '8230DB002755', '8230DB002756', '8230DB002764', '8230DB007178', '8230DB002765', '8230DB002766', '8230DB002767', '8230DB002772', '8230DB002768', '8230DB002769', '8230DB002770', '8230DB002771', '8230DB002773', '8220DB002774', '8220DB002777', '8220DB002775', '8220DB002181', '8220DB002182', '8220DB002778', '8220DB002185', '8220DB007043', '8220DB001424', '8220DB002186', '8220DB002187', '8220DB002188', '8220DB002189', '8220DB001436', '8220DB003952', '8220DB002190', '8220DB004434', '8220DB002379', '8220DB002380', '8220DB002382', '8220DB005099', '8220DB002383', '8220DB002003', '8220DB001358', '8220DB000340', '8220DB000350', '8220DB000351', '8220DB000352', '8220DB000353']"
186,56A,8220DB000395,8230DB002360,"['8220DB000395', '8220DB000396', '8220DB000397', '8220DB000398', '8220DB000399', '8220DB000400', '8220DB004522', '8220DB001934', '8220DB002310', '8220DB002311', '8220DB002312', '8220DB002313', '8220DB002314', '8220DB002315', '8220DB002094', '8220DB001406', '8220DB001407', '8220DB001409', '8220DB002095', '8220DB002096', '8220DB002097', '8220DB002099', '8220DB002101', '8220DB002102', '8220DB002726', '8220DB002727', '8220DB002105', '8220DB002728', '8220DB002729', '8220DB002730', '8230DB006083', '8230DB002733', '8230DB002734', '8230DB005169', '8230DB002735', '8230DB002736', '8230DB002725', '8230DB002737', '8230DB002738', '8230DB002739', '8230DB007177', '8230DB002740', '8230DB002741', '8230DB002742', '8230DB002743', '8230DB002745', '8230DB002746', '8230DB002747', '8230DB002748', '8230DB007062', '8230DB006075', '8230DB002631', '8230DB002359', '8230DB002360']"
187,6,8220DB007591,8240DB000577,"['8220DB007591', '8220DB000496', '8220DB000515', '8220DB000516', '8220DB004384', '8220DB000518', '8220DB000519', '8220DB000521', '8220DB000522', '8220DB000523', '8220DB000525', '8220DB000526', '8220DB000527', '8220DB000528', '8220DB000529', '8220DB000530', '8220DB000531', '8220DB000709', '8220DB000532', '8220DB000533', '8220DB000534', '8220DB000654', '8220DB007727', '8220DB007729', '8220DB007731', '8220DB000542', '8240DB000543', '8240DB000544', '8240DB000545', '8240DB000546', '8240DB000547', '8240DB000548', '8240DB000549', '8240DB000677', '8240DB000678', '8240DB000679', '8240DB000680', '8240DB000681', '8240DB000682', '8240DB000683', '8240DB000684', '8240DB000685', '8240DB000686', '8240DB000688', '8240DB000689', '8240DB000690', '8240DB000691', '8240DB000692', '8240DB000695', '8240DB000696', '8240DB000697', '8240DB000698', '8240DB000699', '8240DB000700', '8240DB000701', '8240DB000702', '8240DB000703', '8240DB000704', '8240DB000707', '8240DB000568', '8240DB000569', '8240DB000570', '8240DB000571', '8240DB000572', '8240DB000573', '8240DB000574', '8240DB000575', '8240DB000576', '8240DB000577']"
188,6,8240DB000557,8220DB007569,"['8240DB000557', '8240DB000558', '8240DB000559', '8240DB000560', '8240DB000562', '8240DB000563', '8240DB000564', '8240DB000565', '8240DB000566', '8240DB000567', '8240DB000710', '8240DB000711', '8240DB000712', '8240DB000713', '8240DB000714', '8240DB000715', '8240DB000716', '8240DB000717', '8240DB000718', '8240DB000719', '8240DB000720', '8240DB000680', '8240DB000681', '8240DB000682', '8240DB000683', '8240DB000684', '8240DB000685', '8240DB000686', '8240DB000688', '8240DB000689', '8240DB000690', '8240DB000691', '8240DB000692', '8240DB000693', '8240DB000585', '8240DB000586', '8240DB000587', '8240DB000588', '8240DB000589', '8240DB000590', '8220DB000591', '8220DB000592', '8220DB007730', '8220DB007728', '8220DB007726', '8220DB000601', '8220DB000602', '8220DB000603', '8220DB000604', '8220DB000605', '8220DB000606', '8220DB000607', '8220DB000608', '8220DB000609', '8220DB000610', '8220DB000611', '8220DB000612', '8220DB000613', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB000620', '8220DB007569']"
